Id,Text,Layanan,Program,Sarana dan Prasarana,Teknis,sentimen,preprocessed,tweet_tokens,stemmed_only,stopword_only,stemmed_stopword,stemmed_only_string,stopword_only_string,stemmed_stopword_string
541,Ternyata penggemar siaran radio RRI  banyak pula ya OM. <br><br>Benar shortwave atau gelombang pendek adalah sama dengan HF (High Frequency) seperti yg kita gunakan istilah tersebut di amatir radio. Hanya istilah SW ini lebih sering digunakan dalam dunia radio broadcasting.,1,1,0,0,positif,ternyata penggemar siaran radio rri banyak pula ya om br br benar shortwave atau gelombang pendek adalah sama dengan hf high frequency seperti yg kita gunakan istilah tersebut di amatir radio hanya istilah sw ini lebih sering digunakan dalam dunia radio broadcasting,"['ternyata', 'penggemar', 'siaran', 'radio', 'rri', 'banyak', 'pula', 'ya', 'om', 'br', 'br', 'benar', 'shortwave', 'atau', 'gelombang', 'pendek', 'adalah', 'sama', 'dengan', 'hf', 'high', 'frequency', 'seperti', 'yg', 'kita', 'gunakan', 'istilah', 'tersebut', 'di', 'amatir', 'radio', 'hanya', 'istilah', 'sw', 'ini', 'lebih', 'sering', 'digunakan', 'dalam', 'dunia', 'radio', 'broadcasting']","['nyata', 'gemar', 'siar', 'radio', 'rri', 'banyak', 'pula', 'ya', 'om', 'br', 'br', 'benar', 'shortwave', 'atau', 'gelombang', 'pendek', 'adalah', 'sama', 'dengan', 'hf', 'high', 'frequency', 'seperti', 'yg', 'kita', 'guna', 'istilah', 'sebut', 'di', 'amatir', 'radio', 'hanya', 'istilah', 'sw', 'ini', 'lebih', 'sering', 'guna', 'dalam', 'dunia', 'radio', 'broadcasting']","['penggemar', 'siaran', 'radio', 'rri', 'om', 'br', 'br', 'shortwave', 'gelombang', 'pendek', 'hf', 'high', 'frequency', 'istilah', 'amatir', 'radio', 'istilah', 'sw', 'dunia', 'radio', 'broadcasting']","['gemar', 'siar', 'radio', 'rri', 'om', 'br', 'br', 'shortwave', 'gelombang', 'pendek', 'hf', 'high', 'frequency', 'istilah', 'amatir', 'radio', 'istilah', 'sw', 'dunia', 'radio', 'broadcasting']",nyata gemar siar radio rri banyak pula ya om br br benar shortwave atau gelombang pendek adalah sama dengan hf high frequency seperti yg kita guna istilah sebut di amatir radio hanya istilah sw ini lebih sering guna dalam dunia radio broadcasting,penggemar siaran radio rri om br br shortwave gelombang pendek hf high frequency istilah amatir radio istilah sw dunia radio broadcasting,gemar siar radio rri om br br shortwave gelombang pendek hf high frequency istilah amatir radio istilah sw dunia radio broadcasting
583,Ternyata radio RRI Jogja masih memperdengarkan bunyi sirine pertanda buka puasa yang sama seperti pada saat saya kecil dulu di akhir tahun an.,0,1,0,0,positif,ternyata radio rri jogja masih memperdengarkan bunyi sirine pertanda buka puasa yang sama seperti pada saat saya kecil dulu di akhir tahun an,"['ternyata', 'radio', 'rri', 'jogja', 'masih', 'memperdengarkan', 'bunyi', 'sirine', 'pertanda', 'buka', 'puasa', 'yang', 'sama', 'seperti', 'pada', 'saat', 'saya', 'kecil', 'dulu', 'di', 'akhir', 'tahun', 'an']","['nyata', 'radio', 'rri', 'jogja', 'masih', 'dengar', 'bunyi', 'sirine', 'tanda', 'buka', 'puasa', 'yang', 'sama', 'seperti', 'pada', 'saat', 'saya', 'kecil', 'dulu', 'di', 'akhir', 'tahun', 'an']","['radio', 'rri', 'jogja', 'memperdengarkan', 'bunyi', 'sirine', 'pertanda', 'buka', 'puasa', 'an']","['radio', 'rri', 'jogja', 'dengar', 'bunyi', 'sirine', 'tanda', 'buka', 'puasa', 'an']",nyata radio rri jogja masih dengar bunyi sirine tanda buka puasa yang sama seperti pada saat saya kecil dulu di akhir tahun an,radio rri jogja memperdengarkan bunyi sirine pertanda buka puasa an,radio rri jogja dengar bunyi sirine tanda buka puasa an
599,Tingkatkan kualitas audionya agar lebih berkualitas dan enak didengarkan.,0,0,0,0,positif,tingkatkan kualitas audionya agar lebih berkualitas dan enak didengarkan,"['tingkatkan', 'kualitas', 'audionya', 'agar', 'lebih', 'berkualitas', 'dan', 'enak', 'didengarkan']","['tingkat', 'kualitas', 'audio', 'agar', 'lebih', 'kualitas', 'dan', 'enak', 'dengar']","['tingkatkan', 'kualitas', 'audionya', 'berkualitas', 'enak', 'didengarkan']","['tingkat', 'kualitas', 'audio', 'kualitas', 'enak', 'dengar']",tingkat kualitas audio agar lebih kualitas dan enak dengar,tingkatkan kualitas audionya berkualitas enak didengarkan,tingkat kualitas audio kualitas enak dengar
338,Toilet kurang bersih,0,0,1,0,negatif,toilet kurang bersih,"['toilet', 'kurang', 'bersih']","['toilet', 'kurang', 'bersih']","['toilet', 'bersih']","['toilet', 'bersih']",toilet kurang bersih,toilet bersih,toilet bersih
595,Tumben minggu ini sinyal G putus nyambung,0,0,0,1,negatif,tumben minggu ini sinyal  putus nyambung,"['tumben', 'minggu', 'ini', 'sinyal', 'putus', 'nyambung']","['tumben', 'minggu', 'ini', 'sinyal', 'putus', 'nyambung']","['tumben', 'minggu', 'sinyal', 'putus', 'nyambung']","['tumben', 'minggu', 'sinyal', 'putus', 'nyambung']",tumben minggu ini sinyal putus nyambung,tumben minggu sinyal putus nyambung,tumben minggu sinyal putus nyambung
477,Ulur kabel keatas dan sambung ke antena maklum tinggal di desa,0,0,0,1,negatif,ulur kabel keatas dan sambung ke antena maklum tinggal di desa,"['ulur', 'kabel', 'keatas', 'dan', 'sambung', 'ke', 'antena', 'maklum', 'tinggal', 'di', 'desa']","['ulur', 'kabel', 'atas', 'dan', 'sambung', 'ke', 'antena', 'maklum', 'tinggal', 'di', 'desa']","['ulur', 'kabel', 'keatas', 'sambung', 'antena', 'maklum', 'tinggal', 'desa']","['ulur', 'kabel', 'atas', 'sambung', 'antena', 'maklum', 'tinggal', 'desa']",ulur kabel atas dan sambung ke antena maklum tinggal di desa,ulur kabel keatas sambung antena maklum tinggal desa,ulur kabel atas sambung antena maklum tinggal desa
60,Untuk Android tidak bisa tambah aktifitas di tab sosial kalo iphone bisa tolong di cek bug nya,0,0,0,1,negatif,untuk android tidak bisa tambah aktifitas di tab sosial kalo iphone bisa tolong di cek bug nya,"['untuk', 'android', 'tidak', 'bisa', 'tambah', 'aktifitas', 'di', 'tab', 'sosial', 'kalo', 'iphone', 'bisa', 'tolong', 'di', 'cek', 'bug', 'nya']","['untuk', 'android', 'tidak', 'bisa', 'tambah', 'aktifitas', 'di', 'tab', 'sosial', 'kalo', 'iphone', 'bisa', 'tolong', 'di', 'cek', 'bug', 'nya']","['android', 'aktifitas', 'tab', 'sosial', 'iphone', 'tolong', 'cek', 'bug']","['android', 'aktifitas', 'tab', 'sosial', 'iphone', 'tolong', 'cek', 'bug']",untuk android tidak bisa tambah aktifitas di tab sosial kalo iphone bisa tolong di cek bug nya,android aktifitas tab sosial iphone tolong cek bug,android aktifitas tab sosial iphone tolong cek bug
54,Untuk aplikasi gratis sangat bagus,1,0,0,0,positif,untuk aplikasi gratis sangat bagus,"['untuk', 'aplikasi', 'gratis', 'sangat', 'bagus']","['untuk', 'aplikasi', 'gratis', 'sangat', 'bagus']","['aplikasi', 'gratis', 'bagus']","['aplikasi', 'gratis', 'bagus']",untuk aplikasi gratis sangat bagus,aplikasi gratis bagus,aplikasi gratis bagus
537,Untuk saat ini dimanakah stasiun transmisi RRI Voice of Indonesia di SW memancar?<br><br>Terimakasih atas pembelajarannya ...,0,0,0,0,positif,untuk saat ini dimanakah stasiun transmisi rri voice of indonesia di sw memancar br br terimakasih atas pembelajarannya,"['untuk', 'saat', 'ini', 'dimanakah', 'stasiun', 'transmisi', 'rri', 'voice', 'of', 'indonesia', 'di', 'sw', 'memancar', 'br', 'br', 'terimakasih', 'atas', 'pembelajarannya']","['untuk', 'saat', 'ini', 'mana', 'stasiun', 'transmisi', 'rri', 'voice', 'of', 'indonesia', 'di', 'sw', 'pancar', 'br', 'br', 'terimakasih', 'atas', 'ajar']","['dimanakah', 'stasiun', 'transmisi', 'rri', 'voice', 'of', 'indonesia', 'sw', 'memancar', 'br', 'br', 'terimakasih', 'pembelajarannya']","['mana', 'stasiun', 'transmisi', 'rri', 'voice', 'of', 'indonesia', 'sw', 'pancar', 'br', 'br', 'terimakasih', 'ajar']",untuk saat ini mana stasiun transmisi rri voice of indonesia di sw pancar br br terimakasih atas ajar,dimanakah stasiun transmisi rri voice of indonesia sw memancar br br terimakasih pembelajarannya,mana stasiun transmisi rri voice of indonesia sw pancar br br terimakasih ajar
461,User already registred with other device please contact your administrator. Gmna solusinya? Habis instal ulang aplikasinya gk bisa login lgi.,0,0,0,1,negatif,user already registred with other device please contact your administrator gmna solusinya habis instal ulang aplikasinya gk bisa login lgi,"['user', 'already', 'registred', 'with', 'other', 'device', 'please', 'contact', 'your', 'administrator', 'gmna', 'solusinya', 'habis', 'instal', 'ulang', 'aplikasinya', 'gk', 'bisa', 'login', 'lgi']","['user', 'already', 'registred', 'with', 'other', 'device', 'please', 'contact', 'your', 'administrator', 'gmna', 'solusi', 'habis', 'instal', 'ulang', 'aplikasi', 'gk', 'bisa', 'login', 'lgi']","['user', 'already', 'registred', 'with', 'other', 'device', 'please', 'contact', 'your', 'administrator', 'gmna', 'solusinya', 'habis', 'instal', 'ulang', 'aplikasinya', 'gk', 'login', 'lgi']","['user', 'already', 'registred', 'with', 'other', 'device', 'please', 'contact', 'your', 'administrator', 'gmna', 'solusi', 'habis', 'instal', 'ulang', 'aplikasi', 'gk', 'login', 'lgi']",user already registred with other device please contact your administrator gmna solusi habis instal ulang aplikasi gk bisa login lgi,user already registred with other device please contact your administrator gmna solusinya habis instal ulang aplikasinya gk login lgi,user already registred with other device please contact your administrator gmna solusi habis instal ulang aplikasi gk login lgi
131,Wah mantap penyiarnya Pak Jokowidodo presiden RI,0,1,0,0,positif,wah mantap penyiarnya pak jokowidodo presiden ri,"['wah', 'mantap', 'penyiarnya', 'pak', 'jokowidodo', 'presiden', 'ri']","['wah', 'mantap', 'siar', 'pak', 'jokowidodo', 'presiden', 'ri']","['mantap', 'penyiarnya', 'jokowidodo', 'presiden', 'ri']","['mantap', 'siar', 'jokowidodo', 'presiden', 'ri']",wah mantap siar pak jokowidodo presiden ri,mantap penyiarnya jokowidodo presiden ri,mantap siar jokowidodo presiden ri
347,Wajib dikunjungi,0,0,0,0,positif,wajib dikunjungi,"['wajib', 'dikunjungi']","['wajib', 'kunjung']","['wajib', 'dikunjungi']","['wajib', 'kunjung']",wajib kunjung,wajib dikunjungi,wajib kunjung
127,Wawancara radio yg seru di RRI Palu membahas kolaborasi AUID seperti beasiswa . Ini bukan wawancara radio pertama saya dalam bahasa ???? yg pertama di Canberra beberapa tahun lalu. Tahukah Anda bahwa ada acara radio dalam berbagai bahasa di ???? termasuk bahasa ?????,0,1,0,0,positif,wawancara radio yg seru di rri palu membahas kolaborasi auid seperti beasiswa ini bukan wawancara radio pertama saya dalam bahasa  yg pertama di canberra beberapa tahun lalu tahukah anda bahwa ada acara radio dalam berbagai bahasa di termasuk bahasa,"['wawancara', 'radio', 'yg', 'seru', 'di', 'rri', 'palu', 'membahas', 'kolaborasi', 'auid', 'seperti', 'beasiswa', 'ini', 'bukan', 'wawancara', 'radio', 'pertama', 'saya', 'dalam', 'bahasa', 'yg', 'pertama', 'di', 'canberra', 'beberapa', 'tahun', 'lalu', 'tahukah', 'anda', 'bahwa', 'ada', 'acara', 'radio', 'dalam', 'berbagai', 'bahasa', 'di', 'termasuk', 'bahasa']","['wawancara', 'radio', 'yg', 'seru', 'di', 'rri', 'palu', 'bahas', 'kolaborasi', 'auid', 'seperti', 'beasiswa', 'ini', 'bukan', 'wawancara', 'radio', 'pertama', 'saya', 'dalam', 'bahasa', 'yg', 'pertama', 'di', 'canberra', 'beberapa', 'tahun', 'lalu', 'tahu', 'anda', 'bahwa', 'ada', 'acara', 'radio', 'dalam', 'bagai', 'bahasa', 'di', 'masuk', 'bahasa']","['wawancara', 'radio', 'seru', 'rri', 'palu', 'membahas', 'kolaborasi', 'auid', 'beasiswa', 'wawancara', 'radio', 'bahasa', 'canberra', 'tahukah', 'acara', 'radio', 'bahasa', 'bahasa']","['wawancara', 'radio', 'seru', 'rri', 'palu', 'bahas', 'kolaborasi', 'auid', 'beasiswa', 'wawancara', 'radio', 'bahasa', 'canberra', 'tahu', 'acara', 'radio', 'bahasa', 'bahasa']",wawancara radio yg seru di rri palu bahas kolaborasi auid seperti beasiswa ini bukan wawancara radio pertama saya dalam bahasa yg pertama di canberra beberapa tahun lalu tahu anda bahwa ada acara radio dalam bagai bahasa di masuk bahasa,wawancara radio seru rri palu membahas kolaborasi auid beasiswa wawancara radio bahasa canberra tahukah acara radio bahasa bahasa,wawancara radio seru rri palu bahas kolaborasi auid beasiswa wawancara radio bahasa canberra tahu acara radio bahasa bahasa
533,Wowww.... gak nyangka RRI Ternate mengudara. Mantaaap... saya akan coba nanti malam untuk mendengarkan karena kalau siang propagasi di band tersebut buruk sekali untuk jarak yg sedemikian jauh.<br>Terima kasih info berharga ini,0,1,0,0,positif,wowww gak nyangka rri ternate mengudara mantaaap saya akan coba nanti malam untuk mendengarkan karena kalau siang propagasi di band tersebut buruk sekali untuk jarak yg sedemikian jauh br terima kasih info berharga ini,"['wowww', 'gak', 'nyangka', 'rri', 'ternate', 'mengudara', 'mantaaap', 'saya', 'akan', 'coba', 'nanti', 'malam', 'untuk', 'mendengarkan', 'karena', 'kalau', 'siang', 'propagasi', 'di', 'band', 'tersebut', 'buruk', 'sekali', 'untuk', 'jarak', 'yg', 'sedemikian', 'jauh', 'br', 'terima', 'kasih', 'info', 'berharga', 'ini']","['wowww', 'gak', 'nyangka', 'rri', 'ternate', 'udara', 'mantaaap', 'saya', 'akan', 'coba', 'nanti', 'malam', 'untuk', 'dengar', 'karena', 'kalau', 'siang', 'propagasi', 'di', 'band', 'sebut', 'buruk', 'sekali', 'untuk', 'jarak', 'yg', 'demikian', 'jauh', 'br', 'terima', 'kasih', 'info', 'harga', 'ini']","['wowww', 'nyangka', 'rri', 'ternate', 'mengudara', 'mantaaap', 'coba', 'malam', 'mendengarkan', 'siang', 'propagasi', 'band', 'buruk', 'jarak', 'br', 'terima', 'kasih', 'info', 'berharga']","['wowww', 'nyangka', 'rri', 'ternate', 'udara', 'mantaaap', 'coba', 'malam', 'dengar', 'siang', 'propagasi', 'band', 'buruk', 'jarak', 'br', 'terima', 'kasih', 'info', 'harga']",wowww gak nyangka rri ternate udara mantaaap saya akan coba nanti malam untuk dengar karena kalau siang propagasi di band sebut buruk sekali untuk jarak yg demikian jauh br terima kasih info harga ini,wowww nyangka rri ternate mengudara mantaaap coba malam mendengarkan siang propagasi band buruk jarak br terima kasih info berharga,wowww nyangka rri ternate udara mantaaap coba malam dengar siang propagasi band buruk jarak br terima kasih info harga
344,Yang ini hiburan sepanjang masa,1,0,0,0,positif,yang ini hiburan sepanjang masa,"['yang', 'ini', 'hiburan', 'sepanjang', 'masa']","['yang', 'ini', 'hibur', 'panjang', 'masa']",['hiburan'],['hibur'],yang ini hibur panjang masa,hiburan,hibur
582,Yang kena bully pas itu RRI sama LSI sih LSI ya taulah ya memang  projo banget. Yang RRI itu dibully karena radio kok ngadakan quick count,1,1,0,0,negatif,yang kena bully pas itu rri sama lsi sih lsi ya taulah ya memang projo banget yang rri itu dibully karena radio kok ngadakan quick count,"['yang', 'kena', 'bully', 'pas', 'itu', 'rri', 'sama', 'lsi', 'sih', 'lsi', 'ya', 'taulah', 'ya', 'memang', 'projo', 'banget', 'yang', 'rri', 'itu', 'dibully', 'karena', 'radio', 'kok', 'ngadakan', 'quick', 'count']","['yang', 'kena', 'bully', 'pas', 'itu', 'rri', 'sama', 'lsi', 'sih', 'lsi', 'ya', 'tau', 'ya', 'memang', 'projo', 'banget', 'yang', 'rri', 'itu', 'dibully', 'karena', 'radio', 'kok', 'ngadakan', 'quick', 'count']","['kena', 'bully', 'pas', 'rri', 'lsi', 'lsi', 'taulah', 'projo', 'banget', 'rri', 'dibully', 'radio', 'ngadakan', 'quick', 'count']","['kena', 'bully', 'pas', 'rri', 'lsi', 'lsi', 'tau', 'projo', 'banget', 'rri', 'dibully', 'radio', 'ngadakan', 'quick', 'count']",yang kena bully pas itu rri sama lsi sih lsi ya tau ya memang projo banget yang rri itu dibully karena radio kok ngadakan quick count,kena bully pas rri lsi lsi taulah projo banget rri dibully radio ngadakan quick count,kena bully pas rri lsi lsi tau projo banget rri dibully radio ngadakan quick count
489,Yang paling ku kangen dengar radio sandiwara radio..,0,1,0,0,positif,yang paling ku kangen dengar radio sandiwara radio,"['yang', 'paling', 'ku', 'kangen', 'dengar', 'radio', 'sandiwara', 'radio']","['yang', 'paling', 'ku', 'kangen', 'dengar', 'radio', 'sandiwara', 'radio']","['ku', 'kangen', 'dengar', 'radio', 'sandiwara', 'radio']","['ku', 'kangen', 'dengar', 'radio', 'sandiwara', 'radio']",yang paling ku kangen dengar radio sandiwara radio,ku kangen dengar radio sandiwara radio,ku kangen dengar radio sandiwara radio
80,Yang saya sukai dari konten ini adalah RRI memberikan unsur keragaman ras suku dan budaya yang selalu membuat saya selalu kagum terhadap keragaman tersebut.,0,1,0,0,positif,yang saya sukai dari konten ini adalah rri memberikan unsur keragaman ras suku dan budaya yang selalu membuat saya selalu kagum terhadap keragaman tersebut,"['yang', 'saya', 'sukai', 'dari', 'konten', 'ini', 'adalah', 'rri', 'memberikan', 'unsur', 'keragaman', 'ras', 'suku', 'dan', 'budaya', 'yang', 'selalu', 'membuat', 'saya', 'selalu', 'kagum', 'terhadap', 'keragaman', 'tersebut']","['yang', 'saya', 'suka', 'dari', 'konten', 'ini', 'adalah', 'rri', 'beri', 'unsur', 'ragam', 'ras', 'suku', 'dan', 'budaya', 'yang', 'selalu', 'buat', 'saya', 'selalu', 'kagum', 'hadap', 'ragam', 'sebut']","['sukai', 'konten', 'rri', 'unsur', 'keragaman', 'ras', 'suku', 'budaya', 'kagum', 'keragaman']","['suka', 'konten', 'rri', 'unsur', 'ragam', 'ras', 'suku', 'budaya', 'kagum', 'ragam']",yang saya suka dari konten ini adalah rri beri unsur ragam ras suku dan budaya yang selalu buat saya selalu kagum hadap ragam sebut,sukai konten rri unsur keragaman ras suku budaya kagum keragaman,suka konten rri unsur ragam ras suku budaya kagum ragam
12,"[Saran masukan untuk pimpinan RRI]
Tentang nomenklatur programma/acara
?Indonesia Menyapa Pagi
?Indonesia Menyapa Siang
?Indonesia Menyapa Sore
?Indonesia Menyapa Malam.
PERTIMBANGAN/ASUMSI :
Menggunakan bahasa Indonesia yang baik dan benar (tidak merusak kaidah)
adalah juga merupakan gambaran tentang ""logika berpikir yang logis dan benar"" (bukan logika yang rancu/kacau)!
SARAN MASUKAN
PERUBAHAN NOMENKLATUR
berdasarkan kaidah dan logika yang benar:
?INDONESIA PAGI MENYAPA ANDA
?INDONESIA SIANG MENYAPA ANDA
?INDONESIA SORE MENYAPA ANDA
?INDONESIA MALAM MENYAPA ANDA
atau
?RRI PAGI MENYAPA INDONESIA
?RRI SIANG MENYAPA INDONESIA
?RRI SORE MENYAPA INDONESIA
?RRI MALAM MENYAPA INDONESIA
",0,1,0,0,negatif,saran masukan untuk pimpinan rri tentang nomenklatur programma acara indonesia menyapa pagi indonesia menyapa siang indonesia menyapa sore indonesia menyapa malam pertimbangan asumsi menggunakan bahasa indonesia yang baik dan benar tidak merusak kaidah adalah juga merupakan gambaran tentang logika berpikir yang logis dan benar bukan logika yang rancu kacau saran masukan perubahan nomenklatur berdasarkan kaidah dan logika yang benar indonesia pagi menyapa anda indonesia siang menyapa anda indonesia sore menyapa anda indonesia malam menyapa anda atau rri pagi menyapa indonesia rri siang menyapa indonesia rri sore menyapa indonesia rri malam menyapa indonesia,"['saran', 'masukan', 'untuk', 'pimpinan', 'rri', 'tentang', 'nomenklatur', 'programma', 'acara', 'indonesia', 'menyapa', 'pagi', 'indonesia', 'menyapa', 'siang', 'indonesia', 'menyapa', 'sore', 'indonesia', 'menyapa', 'malam', 'pertimbangan', 'asumsi', 'menggunakan', 'bahasa', 'indonesia', 'yang', 'baik', 'dan', 'benar', 'tidak', 'merusak', 'kaidah', 'adalah', 'juga', 'merupakan', 'gambaran', 'tentang', 'logika', 'berpikir', 'yang', 'logis', 'dan', 'benar', 'bukan', 'logika', 'yang', 'rancu', 'kacau', 'saran', 'masukan', 'perubahan', 'nomenklatur', 'berdasarkan', 'kaidah', 'dan', 'logika', 'yang', 'benar', 'indonesia', 'pagi', 'menyapa', 'anda', 'indonesia', 'siang', 'menyapa', 'anda', 'indonesia', 'sore', 'menyapa', 'anda', 'indonesia', 'malam', 'menyapa', 'anda', 'atau', 'rri', 'pagi', 'menyapa', 'indonesia', 'rri', 'siang', 'menyapa', 'indonesia', 'rri', 'sore', 'menyapa', 'indonesia', 'rri', 'malam', 'menyapa', 'indonesia']","['saran', 'masuk', 'untuk', 'pimpin', 'rri', 'tentang', 'nomenklatur', 'programma', 'acara', 'indonesia', 'sapa', 'pagi', 'indonesia', 'sapa', 'siang', 'indonesia', 'sapa', 'sore', 'indonesia', 'sapa', 'malam', 'timbang', 'asumsi', 'guna', 'bahasa', 'indonesia', 'yang', 'baik', 'dan', 'benar', 'tidak', 'rusak', 'kaidah', 'adalah', 'juga', 'rupa', 'gambar', 'tentang', 'logika', 'pikir', 'yang', 'logis', 'dan', 'benar', 'bukan', 'logika', 'yang', 'rancu', 'kacau', 'saran', 'masuk', 'ubah', 'nomenklatur', 'dasar', 'kaidah', 'dan', 'logika', 'yang', 'benar', 'indonesia', 'pagi', 'sapa', 'anda', 'indonesia', 'siang', 'sapa', 'anda', 'indonesia', 'sore', 'sapa', 'anda', 'indonesia', 'malam', 'sapa', 'anda', 'atau', 'rri', 'pagi', 'sapa', 'indonesia', 'rri', 'siang', 'sapa', 'indonesia', 'rri', 'sore', 'sapa', 'indonesia', 'rri', 'malam', 'sapa', 'indonesia']","['saran', 'masukan', 'pimpinan', 'rri', 'nomenklatur', 'programma', 'acara', 'indonesia', 'menyapa', 'pagi', 'indonesia', 'menyapa', 'siang', 'indonesia', 'menyapa', 'sore', 'indonesia', 'menyapa', 'malam', 'pertimbangan', 'asumsi', 'bahasa', 'indonesia', 'merusak', 'kaidah', 'gambaran', 'logika', 'berpikir', 'logis', 'logika', 'rancu', 'kacau', 'saran', 'masukan', 'perubahan', 'nomenklatur', 'berdasarkan', 'kaidah', 'logika', 'indonesia', 'pagi', 'menyapa', 'indonesia', 'siang', 'menyapa', 'indonesia', 'sore', 'menyapa', 'indonesia', 'malam', 'menyapa', 'rri', 'pagi', 'menyapa', 'indonesia', 'rri', 'siang', 'menyapa', 'indonesia', 'rri', 'sore', 'menyapa', 'indonesia', 'rri', 'malam', 'menyapa', 'indonesia']","['saran', 'masuk', 'pimpin', 'rri', 'nomenklatur', 'programma', 'acara', 'indonesia', 'sapa', 'pagi', 'indonesia', 'sapa', 'siang', 'indonesia', 'sapa', 'sore', 'indonesia', 'sapa', 'malam', 'timbang', 'asumsi', 'bahasa', 'indonesia', 'rusak', 'kaidah', 'gambar', 'logika', 'pikir', 'logis', 'logika', 'rancu', 'kacau', 'saran', 'masuk', 'ubah', 'nomenklatur', 'dasar', 'kaidah', 'logika', 'indonesia', 'pagi', 'sapa', 'indonesia', 'siang', 'sapa', 'indonesia', 'sore', 'sapa', 'indonesia', 'malam', 'sapa', 'rri', 'pagi', 'sapa', 'indonesia', 'rri', 'siang', 'sapa', 'indonesia', 'rri', 'sore', 'sapa', 'indonesia', 'rri', 'malam', 'sapa', 'indonesia']",saran masuk untuk pimpin rri tentang nomenklatur programma acara indonesia sapa pagi indonesia sapa siang indonesia sapa sore indonesia sapa malam timbang asumsi guna bahasa indonesia yang baik dan benar tidak rusak kaidah adalah juga rupa gambar tentang logika pikir yang logis dan benar bukan logika yang rancu kacau saran masuk ubah nomenklatur dasar kaidah dan logika yang benar indonesia pagi sapa anda indonesia siang sapa anda indonesia sore sapa anda indonesia malam sapa anda atau rri pagi sapa indonesia rri siang sapa indonesia rri sore sapa indonesia rri malam sapa indonesia,saran masukan pimpinan rri nomenklatur programma acara indonesia menyapa pagi indonesia menyapa siang indonesia menyapa sore indonesia menyapa malam pertimbangan asumsi bahasa indonesia merusak kaidah gambaran logika berpikir logis logika rancu kacau saran masukan perubahan nomenklatur berdasarkan kaidah logika indonesia pagi menyapa indonesia siang menyapa indonesia sore menyapa indonesia malam menyapa rri pagi menyapa indonesia rri siang menyapa indonesia rri sore menyapa indonesia rri malam menyapa indonesia,saran masuk pimpin rri nomenklatur programma acara indonesia sapa pagi indonesia sapa siang indonesia sapa sore indonesia sapa malam timbang asumsi bahasa indonesia rusak kaidah gambar logika pikir logis logika rancu kacau saran masuk ubah nomenklatur dasar kaidah logika indonesia pagi sapa indonesia siang sapa indonesia sore sapa indonesia malam sapa rri pagi sapa indonesia rri siang sapa indonesia rri sore sapa indonesia rri malam sapa indonesia
